Title,Category,Rating,Year,Length,Type,Age,Genre,URL
59th Annual Academy Awards,['self'],6.7/10,1987,3h 25m,TV Special,,['Family'],https://www.imdb.com/title/tt0331410/?ref_=nm_flmg_slf_499
The 44th Annual Golden Globe Awards,['self'],4.7/10,1987,,TV Special,,[],https://www.imdb.com/title/tt0353130/?ref_=nm_flmg_slf_500
De película,['self'],8.5/10,1982–1990,1h,TV Series,,[],https://www.imdb.com/title/tt0372654/?ref_=nm_flmg_slf_501
The 38th Annual Primetime Emmy Awards,['self'],5.7/10,1986,3h,TV Special,,[],https://www.imdb.com/title/tt1044990/?ref_=nm_flmg_slf_502
The 58th Annual Academy Awards,['self'],6.0/10,1986,3h 15m,TV Special,,['News'],https://www.imdb.com/title/tt0353138/?ref_=nm_flmg_slf_503
The Making of 'Back to the Future',['self'],6.8/10,1985,14m,TV Short,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0817508/?ref_=nm_flmg_slf_504
Treffpunkt Kino,['self'],,1985–1987,45m,TV Series,,"['Documentary', 'News', 'Talk-Show']",https://www.imdb.com/title/tt2896034/?ref_=nm_flmg_slf_505
The Making of 'The Goonies',['self'],5.9/10,1985,7m,TV Short,PG,['Documentary'],https://www.imdb.com/title/tt0417938/?ref_=nm_flmg_slf_506
Horizon,['self'],8.6/10,1964–,50m,TV Series,,[],https://www.imdb.com/title/tt0318224/?ref_=nm_flmg_slf_507
The 57th Annual Academy Awards,['self'],5.8/10,1985,2h 40m,TV Special,,['News'],https://www.imdb.com/title/tt0353137/?ref_=nm_flmg_slf_508
Northwest Afternoon,['self'],8.3/10,1984–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt1167204/?ref_=nm_flmg_slf_509
The Making of 'Indiana Jones and the Temple of Doom',['self'],7.5/10,1984,51m,TV Movie,,[],https://www.imdb.com/title/tt0271048/?ref_=nm_flmg_slf_510
Bitte umblättern,['self'],6.6/10,1977–1993,45m,TV Series,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt2313729/?ref_=nm_flmg_slf_511
Karussell,['self'],,1977–1988,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt2459938/?ref_=nm_flmg_slf_512
The 56th Annual Academy Awards,['self'],6.0/10,1984,,TV Special,,[],https://www.imdb.com/title/tt0353136/?ref_=nm_flmg_slf_513
Spécial cinéma,['self'],6.6/10,1974–1997,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt8531346/?ref_=nm_flmg_slf_514
The 55th Annual Academy Awards,['self'],5.7/10,1983,,TV Special,,['News'],https://www.imdb.com/title/tt0353135/?ref_=nm_flmg_slf_515
"New York, New York",['self'],8.4/10,1967–1985,45m,TV Series,,[],https://www.imdb.com/title/tt0476104/?ref_=nm_flmg_slf_516
The Making of 'Poltergeist',['self'],6.1/10,1982,8m,TV Short,,['Short'],https://www.imdb.com/title/tt0256171/?ref_=nm_flmg_slf_517
Chambre 666,['self'],6.6/10,1982,45m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0083727/?ref_=nm_flmg_slf_518
The 54th Annual Academy Awards,['self'],6.2/10,1982,,TV Special,,['News'],https://www.imdb.com/title/tt0353134/?ref_=nm_flmg_slf_519
The Making of 'Raiders of the Lost Ark',['self'],7.7/10,1981,1h,TV Movie,,[],https://www.imdb.com/title/tt0254543/?ref_=nm_flmg_slf_520
Great Movie Stunts: Raiders of the Lost Ark,['self'],8.1/10,1981,1h,TV Movie,,"['Documentary', 'Action']",https://www.imdb.com/title/tt0146834/?ref_=nm_flmg_slf_521
The Dick Cavett Show,['self'],7.8/10,1975–1982,30m,TV Series,,[],https://www.imdb.com/title/tt0072490/?ref_=nm_flmg_slf_522
Star Wars: Music by John Williams,['self'],8.7/10,1980,59m,TV Movie,,[],https://www.imdb.com/title/tt1113745/?ref_=nm_flmg_slf_523
52nd Annual Academy Awards,['self'],6.0/10,1980,,TV Special,,[],https://www.imdb.com/title/tt0331409/?ref_=nm_flmg_slf_524
Fantasy Film Festival,['self'],,1979–1982,15m,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt5965788/?ref_=nm_flmg_slf_525
The 50th Annual Academy Awards,['self'],7.3/10,1978,,TV Special,,[],https://www.imdb.com/title/tt0271340/?ref_=nm_flmg_slf_526
Les rendez-vous du dimanche,['self'],5.9/10,1975–1980,,TV Series,,"['Music', 'Talk-Show']",https://www.imdb.com/title/tt0819638/?ref_=nm_flmg_slf_527
Ciné regards,['self'],7.6/10,1978–1982,30m,TV Series,,[],https://www.imdb.com/title/tt0368478/?ref_=nm_flmg_slf_528
UFOs Are Here!,['self'],,1977,1h 15m,Movie,,['Documentary'],https://www.imdb.com/title/tt13535762/?ref_=nm_flmg_slf_529
Lost in the Garden of the World,['self'],8.3/10,1975,56m,TV Movie,,[],https://www.imdb.com/title/tt8187430/?ref_=nm_flmg_slf_532
Pour le cinéma,['self'],,1968–1978,,TV Series,,[],https://www.imdb.com/title/tt7818134/?ref_=nm_flmg_slf_533
Jaws: From the Set,['self'],7.2/10,1974,9m,Video,,['Short'],https://www.imdb.com/title/tt5299162/?ref_=nm_flmg_slf_534
Directed by John Ford,['self'],7.7/10,1971,1h 39m,Movie,Unrated,['Documentary'],https://www.imdb.com/title/tt0066997/?ref_=nm_flmg_slf_535
Minty Comedic Arts,['archive footage'],8.5/10,2015–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt15481624/?ref_=nm_flmg_arf_1
Les Chroniques du Mea,['archive footage'],6.4/10,2012–,,TV Series,,['History'],https://www.imdb.com/title/tt11635416/?ref_=nm_flmg_arf_3
The Charlie Kirk Show,['archive footage'],5.0/10,2019–,,Podcast Series,,[],https://www.imdb.com/title/tt13429184/?ref_=nm_flmg_arf_4
Fearless with Jason Whitlock,['archive footage'],7.8/10,2020–2022,,Podcast Series,,"['Comedy', 'News']",https://www.imdb.com/title/tt12934160/?ref_=nm_flmg_arf_5
Josiah Rises,['archive footage'],4.9/10,2018–,,TV Series,,[],https://www.imdb.com/title/tt11465472/?ref_=nm_flmg_arf_6
Patriot Outpost,['archive footage'],,2021–,,TV Series,,['News'],https://www.imdb.com/title/tt15501084/?ref_=nm_flmg_arf_7
The Andy Warhol Diaries,['archive footage'],7.7/10,2022,6h 35m,TV Mini Series,16+,[],https://www.imdb.com/title/tt18082212/?ref_=nm_flmg_arf_8
Bad Music Video Theatre,['archive footage'],8.2/10,2020–,,TV Series,,['Comedy'],https://www.imdb.com/title/tt14187978/?ref_=nm_flmg_arf_9
Daniel Day-Lewis - L'héritier,['archive footage'],7.4/10,2021,52m,TV Movie,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt15714428/?ref_=nm_flmg_arf_10
Sean Connery: The Man and the Movies,['archive footage'],7.6/10,2021,1h 7m,TV Special,,"['Documentary', 'Biography', 'History']",https://www.imdb.com/title/tt15617058/?ref_=nm_flmg_arf_11
The Movies That Made Us,['archive footage'],7.6/10,2019–,44m,TV Series,TV-PG,"['Documentary', 'Family', 'History']",https://www.imdb.com/title/tt10681222/?ref_=nm_flmg_arf_12
Hannibal Hopkins & Sir Anthony,['archive footage'],7.0/10,2021,53m,Movie,,['Documentary'],https://www.imdb.com/title/tt14695214/?ref_=nm_flmg_arf_13
Indiana Jones - À la recherche de l'âge d'or perdu,['archive footage'],7.0/10,2021,53m,TV Movie,,[],https://www.imdb.com/title/tt14629830/?ref_=nm_flmg_arf_14
I Am Alfred Hitchcock,['archive footage'],7.4/10,2021,1h 24m,Movie,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt13943780/?ref_=nm_flmg_arf_15
Comment réalise Alexandre Astier?,['archive footage'],8.3/10,2020,59m,Video,,['Documentary'],https://www.imdb.com/title/tt13218242/?ref_=nm_flmg_arf_17
Challenger: The Final Flight,['archive footage'],7.8/10,2020,2h 59m,TV Mini Series,TV-14,['Documentary'],https://www.imdb.com/title/tt12930534/?ref_=nm_flmg_arf_18
Loving Neverland,['archive footage'],8.5/10,2020,5h 15m,Movie,,[],https://www.imdb.com/title/tt13092932/?ref_=nm_flmg_arf_19
High Score,['archive footage'],7.4/10,2020,4h 12m,TV Mini Series,TV-14,['Documentary'],https://www.imdb.com/title/tt12759400/?ref_=nm_flmg_arf_20
Behind Closed Doors,['archive footage'],7.7/10,2016–,2h,TV Series,,['Biography'],https://www.imdb.com/title/tt8107920/?ref_=nm_flmg_arf_21
The 15th Annual Heller Awards,['archive footage'],,2019,2h 30m,TV Special,,[],https://www.imdb.com/title/tt11256478/?ref_=nm_flmg_arf_22
The Black Godfather,['archive footage'],7.5/10,2019,1h 58m,Movie,TV-MA,"['Documentary', 'Biography']",https://www.imdb.com/title/tt10289996/?ref_=nm_flmg_arf_23
Peter Falk och Columbo,['archive footage'],7.0/10,2019,50m,TV Movie,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt10875764/?ref_=nm_flmg_arf_24
L'antre du Mea,['archive footage'],7.4/10,2010–,,TV Series,,[],https://www.imdb.com/title/tt11635304/?ref_=nm_flmg_arf_25
Heart of Batman,['archive footage'],7.9/10,2018,1h 38m,Movie,,[],https://www.imdb.com/title/tt9555800/?ref_=nm_flmg_arf_26
Trumbull Land,['archive footage'],7.3/10,2018,52m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt10134744/?ref_=nm_flmg_arf_27
Quincy,['archive footage'],7.6/10,2018,2h 4m,Movie,TV-MA,['Documentary'],https://www.imdb.com/title/tt7440432/?ref_=nm_flmg_arf_28
Frontline,['archive footage'],8.6/10,1983–,1h,TV Series,TV-MA,['Documentary'],https://www.imdb.com/title/tt0133302/?ref_=nm_flmg_arf_29
Robin Williams: Come Inside My Mind,['archive footage'],7.9/10,2018,1h 57m,Movie,TV-MA,"['Documentary', 'Biography', 'Comedy']",https://www.imdb.com/title/tt7689966/?ref_=nm_flmg_arf_30
The Stalker Files,['archive footage'],8.1/10,2018–,,TV Series,TV-14,[],https://www.imdb.com/title/tt6722884/?ref_=nm_flmg_arf_31
Media Buzz,['archive footage'],3.7/10,2013–,1h,TV Series,,['News'],https://www.imdb.com/title/tt3214446/?ref_=nm_flmg_arf_32
Prinsessan Diana: Dagen då världen grät,['archive footage'],6.5/10,2017,58m,TV Movie,,[],https://www.imdb.com/title/tt7294076/?ref_=nm_flmg_arf_35
Robin's Comedy Show,['archive footage'],8.5/10,2016–,,TV Series,,[],https://www.imdb.com/title/tt7443340/?ref_=nm_flmg_arf_36
"Princess Diana: Her Life, Her Death, the Truth",['archive footage'],6.7/10,2017,2h,TV Movie,,['Documentary'],https://www.imdb.com/title/tt7073764/?ref_=nm_flmg_arf_37
Behind the Scenes,['archive footage'],7.1/10,2017,2h 41m,Movie,,[],https://www.imdb.com/title/tt15292952/?ref_=nm_flmg_arf_38
Le Fossoyeur de Films,['archive footage'],7.3/10,2012–,,TV Mini Series,,[],https://www.imdb.com/title/tt6217376/?ref_=nm_flmg_arf_39
National Endowment for the Arts: United States of Arts,['archive footage'],6.6/10,2015–,,TV Series,,"['Documentary', 'Short']",https://www.imdb.com/title/tt5893486/?ref_=nm_flmg_arf_40
Xploration Outer Space,['archive footage'],8.0/10,2014–,30m,TV Series,,"['Documentary', 'Family']",https://www.imdb.com/title/tt4397864/?ref_=nm_flmg_arf_41
Blow up,['archive footage'],8.1/10,2010–,20m,TV Series,,['Documentary'],https://www.imdb.com/title/tt9253782/?ref_=nm_flmg_arf_42
Score: A Film Music Documentary,['archive footage'],7.5/10,2016,1h 33m,Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt4207112/?ref_=nm_flmg_arf_43
Studio Bagel,['archive footage'],7.6/10,2012–,,TV Series,,['Short'],https://www.imdb.com/title/tt7033196/?ref_=nm_flmg_arf_46
Welcome to the Basement,['archive footage'],8.2/10,2012–,,TV Series,,[],https://www.imdb.com/title/tt4416750/?ref_=nm_flmg_arf_47
Duels,['archive footage'],7.6/10,2014–,55m,TV Series,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt5424442/?ref_=nm_flmg_arf_48
That's So...,['archive footage'],8.2/10,2016–,1h,TV Series,,['Documentary'],https://www.imdb.com/title/tt5368694/?ref_=nm_flmg_arf_49
Screenwipe,['archive footage'],8.8/10,2006–2020,30m,TV Series,TV-MA,['Documentary'],https://www.imdb.com/title/tt0780206/?ref_=nm_flmg_arf_51
Autopsy: The Last Hours of,['archive footage'],7.7/10,2014–,45m,TV Series,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt3468046/?ref_=nm_flmg_arf_52
Atari: Game Over,['archive footage'],6.7/10,2014,1h 6m,Movie,TV-14,['Documentary'],https://www.imdb.com/title/tt3715406/?ref_=nm_flmg_arf_53
Gameplay,['archive footage'],6.4/10,2014,1h 34m,Movie,Not Rated,"['Documentary', 'History']",https://www.imdb.com/title/tt2355601/?ref_=nm_flmg_arf_54
Missing Reel,['archive footage'],7.0/10,2014,48m,TV Mini Series,,"['Documentary', 'Action', 'Crime']",https://www.imdb.com/title/tt6365184/?ref_=nm_flmg_arf_55
The Second Annual 'On Cinema' Oscar Special,['archive footage'],8.9/10,2014,1h 59m,TV Special,,[],https://www.imdb.com/title/tt3576518/?ref_=nm_flmg_arf_56
Oscarsgalans historia,['archive footage'],7.1/10,2014,1h 27m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt3481232/?ref_=nm_flmg_arf_57
Remag Daily,['archive footage'],,2013,5m,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt11696314/?ref_=nm_flmg_arf_58
10 O'Clock Live,['archive footage'],7.2/10,2011–2013,,TV Series,,"['Comedy', 'News']",https://www.imdb.com/title/tt1811399/?ref_=nm_flmg_arf_59
Edición Especial Coleccionista,['archive footage'],6.9/10,2010–2015,9m,TV Series,,['Comedy'],https://www.imdb.com/title/tt1749539/?ref_=nm_flmg_arf_60
The True Story,['archive footage'],7.0/10,2002–2013,,TV Series,TV-PG,"['Documentary', 'History']",https://www.imdb.com/title/tt1401056/?ref_=nm_flmg_arf_64
The Story of Film,['archive footage'],8.4/10,2011,1h,TV Mini Series,Not Rated,"['Documentary', 'History']",https://www.imdb.com/title/tt2044056/?ref_=nm_flmg_arf_65
The Big Picture,['archive footage'],7.2/10,2011–2015,10m,TV Series,,['Family'],https://www.imdb.com/title/tt1908337/?ref_=nm_flmg_arf_66
Brows Held High,['archive footage'],8.0/10,2011–,,TV Series,,[],https://www.imdb.com/title/tt2012155/?ref_=nm_flmg_arf_67
The People vs. George Lucas,['archive footage'],6.6/10,2010,1h 33m,Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt1325014/?ref_=nm_flmg_arf_69
20 to 1,['archive footage'],5.7/10,2005–2019,1h,TV Series,,['Documentary'],https://www.imdb.com/title/tt0800968/?ref_=nm_flmg_arf_70
The Last Days of the Big Lie,['archive footage'],6.8/10,2009,2h 5m,Video,,['Documentary'],https://www.imdb.com/title/tt3833612/?ref_=nm_flmg_arf_71
Kirk Douglas: Before I Forget,['archive footage'],7.1/10,2009,1h 26m,Movie,,['Documentary'],https://www.imdb.com/title/tt1423630/?ref_=nm_flmg_arf_72
Waking Sleeping Beauty,['archive footage'],7.5/10,2009,1h 26m,Movie,PG,"['Documentary', 'Drama', 'History']",https://www.imdb.com/title/tt1159961/?ref_=nm_flmg_arf_73
Storm Stories,['archive footage'],7.6/10,2003–2010,,TV Series,,[],https://www.imdb.com/title/tt0387781/?ref_=nm_flmg_arf_74
Back to Room 666,['archive footage'],7.3/10,2008,15m,Movie,,['Documentary'],https://www.imdb.com/title/tt1301126/?ref_=nm_flmg_arf_77
The O'Reilly Factor,['archive footage'],3.4/10,1996–2017,1h,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt0284767/?ref_=nm_flmg_arf_78
"Oscar, que empiece el espectáculo",['archive footage'],6.3/10,2008,26m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt1183149/?ref_=nm_flmg_arf_79
La mandrágora,['archive footage'],6.5/10,1997–2010,30m,TV Series,,['News'],https://www.imdb.com/title/tt0441933/?ref_=nm_flmg_arf_80
The Jewish Americans,['archive footage'],7.5/10,2008,6h,TV Mini Series,,['Documentary'],https://www.imdb.com/title/tt1170234/?ref_=nm_flmg_arf_81
Reinventando Hollywood,['archive footage'],5.9/10,2008,,TV Movie,,[],https://www.imdb.com/title/tt1170372/?ref_=nm_flmg_arf_82
Empreintes,['archive footage'],8.2/10,2007–,52m,TV Series,,[],https://www.imdb.com/title/tt1394280/?ref_=nm_flmg_arf_83
Cinemassacre's Monster Madness,['archive footage'],8.8/10,2007–2021,,TV Series,,[],https://www.imdb.com/title/tt1743990/?ref_=nm_flmg_arf_84
Cámara negra. Teatro Victoria Eugenia,['archive footage'],8.6/10,2007,10m,TV Short,,"['Documentary', 'Short']",https://www.imdb.com/title/tt1111782/?ref_=nm_flmg_arf_85
La tele de tu vida,['archive footage'],6.7/10,2007,,TV Series,,[],https://www.imdb.com/title/tt0943381/?ref_=nm_flmg_arf_86
La imagen de tu vida,['archive footage'],5.7/10,2006,1h 40m,TV Series,,[],https://www.imdb.com/title/tt0862590/?ref_=nm_flmg_arf_87
The Queen,['archive footage'],7.3/10,2006,1h 43m,Movie,Btl,"['Biography', 'Drama']",https://www.imdb.com/title/tt0436697/?ref_=nm_flmg_arf_88
Boffo! Tinseltown's Bombs and Blockbusters,['archive footage'],6.5/10,2006,1h 20m,Movie,,[],https://www.imdb.com/title/tt0805497/?ref_=nm_flmg_arf_89
Celebrity Debut,['archive footage'],7.0/10,2006,1h,TV Movie,,[],https://www.imdb.com/title/tt0817494/?ref_=nm_flmg_arf_90
Cinema mil,['archive footage'],7.1/10,2005,30m,TV Series,,[],https://www.imdb.com/title/tt0470644/?ref_=nm_flmg_arf_92
Strength and Honor: Creating the World of 'Gladiator',['archive footage'],7.8/10,2005,3h 17m,Video,,[],https://www.imdb.com/title/tt0456674/?ref_=nm_flmg_arf_93
49º premis Sant Jordi de cinematografia,['archive footage'],3.1/10,2005,,TV Special,,[],https://www.imdb.com/title/tt0457744/?ref_=nm_flmg_arf_94
The Last Mogul,['archive footage'],6.5/10,2005,1h 50m,TV Movie,PG-13,"['Documentary', 'Biography']",https://www.imdb.com/title/tt0388201/?ref_=nm_flmg_arf_95
The Dream Studio,['archive footage'],4.4/10,2004,28m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0447000/?ref_=nm_flmg_arf_96
Deborah Norville Tonight,['archive footage'],6.0/10,2004–2005,,TV Series,,[],https://www.imdb.com/title/tt0439357/?ref_=nm_flmg_arf_97
101 Biggest Celebrity Oops,['archive footage'],4.1/10,2004,3h,TV Special,,['Documentary'],https://www.imdb.com/title/tt0402720/?ref_=nm_flmg_arf_98
The Greatest,['archive footage'],6.6/10,1998–2014,1h,TV Series,,"['Documentary', 'Music']",https://www.imdb.com/title/tt1520788/?ref_=nm_flmg_arf_99
Hollywood Rivals,['archive footage'],7.0/10,2001–2002,50m,TV Series,,['Documentary'],https://www.imdb.com/title/tt8259862/?ref_=nm_flmg_arf_100
Reflections of Evil,['archive footage'],6.3/10,2002,2h 18m,Movie,Unrated,"['Comedy', 'Drama', 'Fantasy']",https://www.imdb.com/title/tt0350044/?ref_=nm_flmg_arf_101
Who Is Alan Smithee?,['archive footage'],6.4/10,2002,45m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0279641/?ref_=nm_flmg_arf_102
The Joe Spinell Story,['archive footage'],7.6/10,2001,49m,Video,,[],https://www.imdb.com/title/tt0327992/?ref_=nm_flmg_arf_104
Close Encounters: Proof of Alien Contact,['archive footage'],6.0/10,2000,50m,Video,,[],https://www.imdb.com/title/tt2032414/?ref_=nm_flmg_arf_105
Biography of the Millennium: 100 People - 1000 Years,['archive footage'],7.1/10,1999,50m,TV Mini Series,,"['Documentary', 'Biography', 'History']",https://www.imdb.com/title/tt0396288/?ref_=nm_flmg_arf_107
1st Annual Mystery Science Theater 3000 Summer Blockbuster Review,['archive footage'],7.6/10,1997,23m,TV Movie,TV-14,"['Comedy', 'Sci-Fi']",https://www.imdb.com/title/tt0299430/?ref_=nm_flmg_arf_108
François Truffaut: The Man Who Loved Cinema - Love & Death,['archive footage'],7.4/10,1996,39m,TV Movie,,[],https://www.imdb.com/title/tt2969096/?ref_=nm_flmg_arf_109
The Universal Story,['archive footage'],7.3/10,1996,2h,TV Movie,,[],https://www.imdb.com/title/tt0114793/?ref_=nm_flmg_arf_110
Inside the White House,['archive footage'],6.9/10,1995,1h 30m,TV Movie,Not Rated,"['Documentary', 'Biography', 'History']",https://www.imdb.com/title/tt0260970/?ref_=nm_flmg_arf_111
Ladmo Remembered: A Wallace & Ladmo Special,['archive footage'],,1994,2h,TV Special,,"['Documentary', 'Biography', 'Family']",https://www.imdb.com/title/tt18232398/?ref_=nm_flmg_arf_112
Hollywood '84,['archive footage'],8.2/10,1984–,2h 15m,TV Mini Series,,[],https://www.imdb.com/title/tt3028002/?ref_=nm_flmg_arf_113
Not Necessarily the News,['archive footage'],7.5/10,1982–1990,,TV Series,,['Comedy'],https://www.imdb.com/title/tt0085065/?ref_=nm_flmg_arf_114
At the Movies,['archive footage'],8.5/10,1982–1986,30m,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt0083380/?ref_=nm_flmg_arf_115
Coming Soon,['archive footage'],5.8/10,1982,55m,Video,,"['Documentary', 'Horror']",https://www.imdb.com/title/tt0122440/?ref_=nm_flmg_arf_116
